,active_sw,age,bats,birth_city,birth_country,birth_date,birth_state,college,death_city,death_country,death_date,death_state,end_date,file_code,gender,height_feet,height_inches,high_school,jersey_number,name_display_first_last,name_display_first_last_html,name_display_last_first,name_display_last_first_html,name_display_roster,name_display_roster_html,name_first,name_full,name_last,name_matrilineal,name_middle,name_nick,name_prefix,name_title,name_use,player_id,primary_position,primary_position_txt,primary_sport_code,primary_stat_type,pro_debut_date,start_date,status,status_code,status_date,team_abbrev,team_code,team_id,team_name,throws,twitter_id,weight
56,Y,33,L,Dallas,USA,1986-07-01T00:00:00,TX,Georgia Tech,,,,,,col,M,6,3,"North Gwinnett, Suwanee, GA",19,Charlie Blackmon,Charlie Blackmon,"Blackmon, Charlie","Blackmon, Charlie",Blackmon,Blackmon,Charles,"Blackmon, Charlie",Blackmon,,Cobb,Chuck Nazty,,,Charlie,453568,9,RF,mlb,hitting,2011-06-07T00:00:00,2011-06-07T00:00:00,Active,A,2019-06-07T00:00:00,COL,col,115,Colorado Rockies,L,@Chuck_Nazty,220
57,N,53,R,Paintsville,USA,1965-12-18T00:00:00,KY,Morehead State,,,,,2001-10-22T00:00:00,det,M,6,1,"Johnson Central, Paintsville, KY",24,Willie Blair,Willie Blair,"Blair, Willie","Blair, Willie",Blair,Blair,William,"Blair, Willie",Blair,,Allen,,,,Willie,111060,1,P,mlb,pitching,1990-04-11T00:00:00,2001-06-14T00:00:00,Released,RL,2001-06-14T00:00:00,DET,det,116,Detroit Tigers,R,@WillieBlair,185
58,N,47,R,Caracas,Venezuela,1971-08-29T00:00:00,,,,,,,2014-03-31T00:00:00,ari,M,5,11,"Antonio Jose de Sucre, VEN",24,Henry Blanco,Henry Blanco,"Blanco, Henry","Blanco, Henry","Blanco, H","Blanco, H",Henry,"Blanco, Henry",Blanco,,Ramon,Big Worm,,,Henry,111072,2,C,mlb,hitting,1997-07-25T00:00:00,2013-12-13T00:00:00,Retired,RET,2014-03-31T00:00:00,ARI,ari,109,Arizona Diamondbacks,R,,220
59,Y,35,R,Dalton,USA,1984-02-15T00:00:00,GA,Georgia,,,,,2015-04-18T00:00:00,atl,M,6,4,"Dalton, GA",,Mitchell Boggs,Mitchell Boggs,"Boggs, Mitchell","Boggs, Mitchell",Boggs,Boggs,Mitchell,"Boggs, Mitchell",Boggs,,Thomas,,,,Mitchell,459939,1,P,mlb,pitching,2008-06-06T00:00:00,2015-04-18T00:00:00,Signed,MIN,2015-04-18T00:00:00,ATL,atl,144,Atlanta Braves,R,,235
60,N,51,L,Denton,USA,1968-08-01T00:00:00,TX,,,,,,2002-06-24T00:00:00,cin,M,6,2,"North Shore, Harris, TX",38,Brian Bohanon,Brian Bohanon,"Bohanon, Brian","Bohanon, Brian",Bohanon,Bohanon,Brian,"Bohanon, Brian",Bohanon,,Edward,,,,Brian,111155,1,P,mlb,pitching,1990-04-10T00:00:00,2002-01-11T00:00:00,Released,RL,2002-01-11T00:00:00,CIN,cin,113,Cincinnati Reds,L,,250
61,N,56,L,Cincinnati,USA,1963-01-04T00:00:00,OH,,,,,,1994-12-31T00:00:00,nyy,M,6,3,"Woodward, Cincinnati, OH",,Daryl Boston,Daryl Boston,"Boston, Daryl","Boston, Daryl",Boston,Boston,Daryl,"Boston, Daryl",Boston,,Lamont,Debo,,,Daryl,111257,8,CF,mlb,hitting,1984-05-13T00:00:00,1994-01-01T00:00:00,Active,A,1994-01-01T00:00:00,NYY,nya,147,New York Yankees,L,,203
62,N,50,R,Portland,USA,1968-11-14T00:00:00,OR,,,,,,2001-11-07T00:00:00,hou,M,6,3,"James Madison, Portland, OR",47,Kent Bottenfield,Kent Bottenfield,"Bottenfield, Kent","Bottenfield, Kent",Bottenfield,Bottenfield,Kent,"Bottenfield, Kent",Bottenfield,,Dennis,,,,Kent,111264,1,P,mlb,pitching,1992-07-06T00:00:00,2001-01-03T00:00:00,Released,RL,2001-01-03T00:00:00,HOU,hou,117,Houston Astros,R,,240
63,Y,41,R,Gainesville,USA,1978-02-10T00:00:00,FL,,,,,,2011-12-21T00:00:00,la,M,6,2,"Chiefland, FL",,Cedrick Bowers,Cedrick Bowers,"Bowers, Cedrick","Bowers, Cedrick",Bowers,Bowers,Cedrick,"Bowers, Cedrick",Bowers,,Jerome,,,,Cedrick,276914,1,P,mlb,pitching,2008-07-02T00:00:00,2011-12-21T00:00:00,Signed,MIN,2011-12-21T00:00:00,LAD,lan,119,Los Angeles Dodgers,L,,220
64,N,44,L,Webster,USA,1974-11-10T00:00:00,TX,,,,,,2008-06-25T00:00:00,col,M,6,4,"Kingwood, TX",44,Micah Bowie,Micah Bowie,"Bowie, Micah","Bowie, Micah",Bowie,Bowie,Micah,"Bowie, Micah",Bowie,,Andrew,,,,Micah,150295,1,P,mlb,pitching,1999-07-24T00:00:00,2008-06-17T00:00:00,Free agent,FA,2008-06-25T00:00:00,COL,col,115,Colorado Rockies,L,,220
65,N,49,L,Waterbury,USA,1969-09-07T00:00:00,CT,Georgia Tech,,,,,2004-10-28T00:00:00,cin,M,5,9,"The Taft School, Watertown, CT",15,Darren Bragg,Darren Bragg,"Bragg, Darren","Bragg, Darren",Bragg,Bragg,Darren,"Bragg, Darren",Bragg,,William,,,,Darren,111369,9,RF,mlb,hitting,1994-04-12T00:00:00,2004-08-12T00:00:00,Free agent,FA,2004-08-12T00:00:00,CIN,cin,113,Cincinnati Reds,R,,180
66,Y,33,L,St. Amant,USA,1986-01-16T00:00:00,LA,,,,,,2018-03-24T00:00:00,was,M,6,2,"St. Amant, LA",17,Reid Brignac,Reid Brignac,"Brignac, Reid","Brignac, Reid",Brignac,Brignac,Reid,"Brignac, Reid",Brignac,,Michael,,,,Reid,458582,6,SS,mlb,hitting,2008-07-04T00:00:00,2018-01-31T00:00:00,Released,RL,2018-03-24T00:00:00,WSH,was,120,Washington Nationals,R,@reidbrignac,197
67,N,53,R,Moncion,Dominican Republic,1966-06-22T00:00:00,,,,,,,1999-03-28T00:00:00,mil,M,6,1,,43,Jorge Brito,Jorge Brito,"Brito, Jorge","Brito, Jorge",Brito,Brito,Jorge,"Brito, Jorge",Brito,Uceta,Manuel,,,,Jorge,111482,2,C,mlb,hitting,1995-04-30T00:00:00,1998-03-31T00:00:00,Active,A,1998-03-31T00:00:00,MIL,mil,158,Milwaukee Brewers,R,,190
68,Y,31,L,Unionville,USA,1987-12-18T00:00:00,TN,Lipscomb,,,,,2019-03-26T00:00:00,nyy,M,6,0,"Shelbyville, TN",55,Rex Brothers,Rex Brothers,"Brothers, Rex","Brothers, Rex",Brothers,Brothers,Rex,"Brothers, Rex",Brothers,,Colman,R Brothers,,,Rex,571521,1,P,mlb,pitching,2011-06-06T00:00:00,2018-12-21T00:00:00,NRI,NRI,2018-12-21T00:00:00,NYY,nya,147,New York Yankees,L,,205
69,N,34,R,Dallas,USA,1984-09-10T00:00:00,TX,Nebraska,,,,,2016-02-02T00:00:00,ana,M,6,0,"Newman Smith, Carrolton, TX",,Andrew Brown,Andrew Brown,"Brown, Andrew","Brown, Andrew","Brown, A","Brown, A",Andrew,"Brown, Andrew",Brown,,Marshall,,,,Andrew,518500,9,RF,mlb,hitting,2011-06-12T00:00:00,2016-02-02T00:00:00,Signed,MIN,2016-02-02T00:00:00,LAA,ana,108,Los Angeles Angels,R,,200
70,Y,34,L,Statesboro,USA,1985-06-20T00:00:00,GA,Georgia,,,,,2016-02-26T00:00:00,la,M,6,3,"Portal, GA",50,Brooks Brown,Brooks Brown,"Brown, Brooks","Brown, Brooks","Brown, B","Brown, B",Brooks,"Brown, Brooks",Brown,,Steven,,,,Brooks,453156,1,P,mlb,pitching,2014-05-22T00:00:00,2015-10-14T00:00:00,Released,RL,2016-02-26T00:00:00,LAD,lan,119,Los Angeles Dodgers,R,,205
71,N,44,L,Lake Worth,USA,1975-06-17T00:00:00,FL,,Wellington,USA,2017-02-01T00:00:00,FL,2000-12-31T00:00:00,phi,M,6,2,,49,Mark Brownson,Mark Brownson,"Brownson, Mark","Brownson, Mark",Brownson,Brownson,Mark,"Brownson, Mark",Brownson,,Phillip,,,,Mark,136301,1,P,mlb,pitching,1998-07-21T00:00:00,1999-11-18T00:00:00,Signed,MIN,1999-11-18T00:00:00,PHI,phi,143,Philadelphia Phillies,R,,185
72,N,45,R,Wilmington,USA,1974-04-21T00:00:00,DE,Delaware,,,,,2001-12-31T00:00:00,col,M,6,2,,66,Cliff Brumbaugh,Cliff Brumbaugh,"Brumbaugh, Cliff","Brumbaugh, Cliff",Brumbaugh,Brumbaugh,Clifford,"Brumbaugh, Cliff",Brumbaugh,,Michael,,,,Cliff,406733,9,RF,mlb,hitting,2001-05-30T00:00:00,2001-06-14T00:00:00,Signed,MIN,2001-06-14T00:00:00,COL,col,115,Colorado Rockies,R,,205
73,N,37,R,Lower Merion Township,USA,1981-10-13T00:00:00,PA,,,,,,2011-11-15T00:00:00,nym,M,6,3,"Springfield, PA",33,Taylor Buchholz,Taylor Buchholz,"Buchholz, Taylor","Buchholz, Taylor","Buchholz, T","Buchholz, T",Taylor,"Buchholz, Taylor",Buchholz,,,,,,Taylor,430587,1,P,mlb,pitching,2006-04-07T00:00:00,2011-01-03T00:00:00,Free agent,FA,2011-11-15T00:00:00,NYM,nyn,121,New York Mets,R,,220
74,N,49,S,Durango,USA,1970-02-09T00:00:00,CO,Florida,,,,,1999-03-28T00:00:00,cle,M,6,4,"Cherry Creek, Greenwood Village, CO",58,John Burke,John Burke,"Burke, John","Burke, John",Burke,Burke,John,"Burke, John",Burke,,C.,,,,John,111721,1,P,mlb,pitching,1996-08-13T00:00:00,1998-03-31T00:00:00,Active,A,1998-03-31T00:00:00,CLE,cle,114,Cleveland Indians,R,,220
75,N,54,R,Vicksburg,USA,1964-09-11T00:00:00,MS,Ranger College,,,,,2004-11-01T00:00:00,bos,M,6,2,"Everman, TX",25,Ellis Burks,Ellis Burks,"Burks, Ellis","Burks, Ellis",Burks,Burks,Ellis,"Burks, Ellis",Burks,,Rena,,,,Ellis,111736,8,CF,mlb,hitting,1987-04-30T00:00:00,2004-04-04T00:00:00,Free agent,FA,2004-04-04T00:00:00,BOS,bos,111,Boston Red Sox,R,,200
76,N,50,L,Westminster,USA,1969-04-15T00:00:00,CA,Oklahoma State,,,,,2006-11-01T00:00:00,pit,M,6,0,"Conroe, TX",3,Jeromy Burnitz,Jeromy Burnitz,"Burnitz, Jeromy","Burnitz, Jeromy",Burnitz,Burnitz,Jeromy,"Burnitz, Jeromy",Burnitz,,Neal,,,,Jeromy,111742,9,RF,mlb,hitting,1993-06-21T00:00:00,2006-01-04T00:00:00,Free agent,FA,2006-01-04T00:00:00,PIT,pit,134,Pittsburgh Pirates,R,,210
77,Y,36,R,Evansville,USA,1983-08-09T00:00:00,IN,Central Florida,,,,,2019-05-06T00:00:00,col,M,6,1,"Bishop Moore, Orlando, FL",25,Drew Butera,Drew Butera,"Butera, Drew","Butera, Drew",Butera,Butera,Andrew,"Butera, Drew",Butera,,Edward,Vito,,,Drew,460077,2,C,mlb,hitting,2010-04-09T00:00:00,2019-04-15T00:00:00,Signed,MIN,2019-05-06T00:00:00,COL,col,115,Colorado Rockies,R,@DrewButera,205
78,N,41,R,Laurinburg,USA,1978-02-11T00:00:00,NC,,,,,,2007-04-01T00:00:00,tb,M,6,0,Scotland County (NC) HS,,Brent Butler,Brent Butler,"Butler, Brent","Butler, Brent",Butler,Butler,Justin,"Butler, Brent",Butler,,Brent,,,,Brent,150450,4,2B,mlb,hitting,2001-07-04T00:00:00,2007-03-26T00:00:00,Signed,MIN,2007-03-26T00:00:00,TB,tba,139,Tampa Bay Rays,R,,180
79,Y,28,R,Chesapeake,USA,1991-03-13T00:00:00,VA,Radford,,,,,2018-11-20T00:00:00,tex,M,6,2,Greenbrier Christian Academy (VA),32,Eddie Butler,Eddie Butler,"Butler, Eddie","Butler, Eddie",Butler,Butler,Timothy,"Butler, Eddie",Butler,,Edward,Spaghetti,,,Eddie,572750,1,P,mlb,pitching,2014-06-06T00:00:00,2018-07-27T00:00:00,Signed,MIN,2018-11-20T00:00:00,TEX,tex,140,Texas Rangers,R,,180
80,N,43,R,Redwood City,USA,1976-02-16T00:00:00,CA,UCLA,,,,,2010-05-03T00:00:00,sea,M,6,2,"St. Francis, Mountian View, CA",1,Eric Byrnes,Eric Byrnes,"Byrnes, Eric","Byrnes, Eric",Byrnes,Byrnes,Eric,"Byrnes, Eric",Byrnes,,James,,,,Eric,291565,7,LF,mlb,hitting,2000-08-22T00:00:00,2010-01-29T00:00:00,Released,RL,2010-05-03T00:00:00,SEA,sea,136,Seattle Mariners,R,@Byrnes22,205
81,Y,31,L,Bani,Dominican Republic,1987-10-20T00:00:00,,,,,,,2016-04-03T00:00:00,hou,M,6,0,,75,Edwar Cabrera,Edwar Cabrera,"Cabrera, Edwar","Cabrera, Edwar","Cabrera, E","Cabrera, E",Edwar,"Cabrera, Edwar",Cabrera,,Alfonso,,,,Edwar,542369,1,P,mlb,pitching,2012-06-27T00:00:00,2016-01-26T00:00:00,NRI,NRI,2016-01-26T00:00:00,HOU,hou,117,Houston Astros,L,,195
82,N,56,S,Brooklyn,USA,1963-03-10T00:00:00,NY,Miami Dade CC,,,,,1999-11-30T00:00:00,col,M,5,8,,23,John Cangelosi,John Cangelosi,"Cangelosi, John","Cangelosi, John",Cangelosi,Cangelosi,John,"Cangelosi, John",Cangelosi,,Anthony,,,,John,111956,8,CF,mlb,hitting,1985-06-30T00:00:00,1999-09-10T00:00:00,Released,RL,1999-09-10T00:00:00,COL,col,115,Colorado Rockies,L,,160
83,N,38,R,Cotui,Dominican Republic,1981-01-13T00:00:00,,,Philadelphia,USA,2015-04-07T00:00:00,PA,2009-04-05T00:00:00,hou,M,6,4,"San Antonio de Padera, DOM",56,Jose Capellan,Jose Capellan,"Capellan, Jose","Capellan, Jose","Capellan, Jo","Capellan, Jo",Jose,"Capellan, Jose",Capellan,,Francisco,,,,Jose,430642,1,P,mlb,pitching,2004-09-12T00:00:00,2009-01-14T00:00:00,NRI,NRI,2009-01-14T00:00:00,HOU,hou,117,Houston Astros,R,,245
84,Y,28,R,New Britain,USA,1991-07-23T00:00:00,CT,St. John's (NY),,,,,,sea,M,6,3,"Berlin, CT",56,Matt Carasiti,Matt Carasiti,"Carasiti, Matt","Carasiti, Matt",Carasiti,Carasiti,Matthew,"Carasiti, Matt",Carasiti,,Joseph,,,,Matt,571539,1,P,mlb,pitching,2016-08-12T00:00:00,2019-06-23T00:00:00,Reassigned,RM,2019-07-28T00:00:00,SEA,sea,136,Seattle Mariners,R,,210
85,Y,31,R,Hollywood,USA,1987-08-31T00:00:00,FL,Florida State,,,,,2018-03-28T00:00:00,col,M,6,0,"St. Thomas Aquinas, Fort Lauderdale, FL",94,Stephen Cardullo,Stephen Cardullo,"Cardullo, Stephen","Cardullo, Stephen",Cardullo,Cardullo,Stephen,"Cardullo, Stephen",Cardullo,,Andrew,Dullo,,,Stephen,506924,3,1B,mlb,hitting,2016-08-26T00:00:00,2018-03-12T00:00:00,Signed,MIN,2018-03-12T00:00:00,COL,col,115,Colorado Rockies,R,,215
86,Y,27,R,Santa Cruz,USA,1991-08-30T00:00:00,CA,Long Beach State,,,,,,tex,M,6,4,"Scotts Valley, CA",,Shane Carle,Shane Carle,"Carle, Shane","Carle, Shane",Carle,Carle,Shane,"Carle, Shane",Carle,,Taylor,Shugga,,,Shane,641438,1,P,mlb,pitching,2017-04-14T00:00:00,2019-07-25T00:00:00,Reassigned,RM,2019-07-25T00:00:00,TEX,tex,140,Texas Rangers,R,@shanecarle,210
87,N,51,L,Dallas,USA,1968-07-23T00:00:00,TX,Arkansas,,,,,2000-07-16T00:00:00,col,M,6,1,,23,Bubba Carpenter,Bubba Carpenter,"Carpenter, Bubba","Carpenter, Bubba",Carpenter,Carpenter,Charles,"Carpenter, Bubba",Carpenter,,Sydney,,,,Bubba,150084,7,LF,mlb,hitting,2000-05-13T00:00:00,1999-12-01T00:00:00,Waived,WA,1999-12-01T00:00:00,COL,col,115,Colorado Rockies,L,,185
88,N,51,R,El Tigre,Venezuela,1968-03-04T00:00:00,,,,,,,2006-10-11T00:00:00,la,M,6,2,,54,Giovanni Carrara,Giovanni Carrara,"Carrara, Giovanni","Carrara, Giovanni",Carrara,Carrara,Giovanni,"Carrara, Giovanni",Carrara,Jimenez,,,,,Giovanni,112030,1,P,mlb,pitching,1995-07-29T00:00:00,2006-07-04T00:00:00,Free agent,FA,2006-07-04T00:00:00,LAD,lan,119,Los Angeles Dodgers,R,,230
89,N,45,R,Evansville,USA,1974-02-18T00:00:00,IN,Evansville,,,,,2014-03-25T00:00:00,was,M,5,10,"Castle, Newburgh, IN",1,Jamey Carroll,Jamey Carroll,"Carroll, Jamey","Carroll, Jamey",Carroll,Carroll,Jamey,"Carroll, Jamey",Carroll,,Blake,,,,Jamey,425206,4,2B,mlb,hitting,2002-09-11T00:00:00,2014-01-09T00:00:00,Released,RL,2014-03-25T00:00:00,WSH,was,120,Washington Nationals,R,,175
90,N,35,R,Ciudad Bolivar,Venezuela,1984-08-19T00:00:00,,,Ciudad Bolivar,Venezuela,2018-01-24T00:00:00,,2008-03-30T00:00:00,mia,M,6,4,"Colegio Alianza Ciudad, VZ",50,Marcos Carvajal,Marcos Carvajal,"Carvajal, Marcos","Carvajal, Marcos",Carvajal,Carvajal,Marcos,"Carvajal, Marcos",Carvajal,Rendon,Jose,,,,Marcos,434881,1,P,mlb,pitching,2005-04-06T00:00:00,2007-09-15T00:00:00,NRI,NRI,2008-02-13T00:00:00,MIA,mia,146,Miami Marlins,R,,175
91,N,49,R,Barquisimeto,Venezuela,1970-03-11T00:00:00,,,,,,,1996-12-31T00:00:00,col,M,5,7,"Jose Dominguez, VEN",,Pedro Castellano,Pedro Castellano,"Castellano, Pedro","Castellano, Pedro",Castellano,Castellano,Pedro,"Castellano, Pedro",Castellano,Arrieta,Orlando,,,,Pedro,112102,5,3B,mlb,hitting,1993-05-30T00:00:00,1993-01-01T00:00:00,Active,A,1993-01-01T00:00:00,COL,col,115,Colorado Rockies,R,,165
92,N,52,R,Oaxaca,Mexico,1967-07-04T00:00:00,Oaxaca,Universidad Autonoma Benito Ju??rez de Oaxaca,,,,,2006-11-11T00:00:00,col,M,6,1,"Carlos Gracida Institute, Oaxaca, MEX",9,Vinny Castilla,Vinny Castilla,"Castilla, Vinny","Castilla, Vinny","Castilla, V","Castilla, V",Vinicio,"Castilla, Vinny",Castilla,Soria,,,,,Vinny,112106,5,3B,mlb,hitting,1991-09-01T00:00:00,2006-08-14T00:00:00,Free agent,FA,2006-08-14T00:00:00,COL,col,115,Colorado Rockies,R,,205
93,N,50,R,El Paso,USA,1969-04-01T00:00:00,TX,,Bartlett Lake,USA,2013-07-28T00:00:00,AZ,2005-06-02T00:00:00,mia,M,6,1,"Eastwood, El Paso, TX",37,Frank Castillo,Frank Castillo,"Castillo, Frank","Castillo, Frank",Castillo,Castillo,Frank,"Castillo, Frank",Castillo,,Anthony,,,,Frank,112113,1,P,mlb,pitching,1991-06-27T00:00:00,2005-05-26T00:00:00,Signed,MIN,2005-05-26T00:00:00,MIA,mia,146,Miami Marlins,R,,200
94,Y,26,R,Guaymas,Mexico,1992-11-14T00:00:00,Sonora,,,,,,2019-07-29T00:00:00,sea,M,5,11,,,Daniel Castro,Daniel Castro,"Castro, Daniel","Castro, Daniel","Castro, D","Castro, D",Daniel,"Castro, Daniel",Castro,,Alejandro,,,,Daniel,593495,4,2B,mlb,hitting,2015-06-17T00:00:00,2019-07-29T00:00:00,Signed,MIN,2019-07-29T00:00:00,SEA,sea,136,Seattle Mariners,R,,201
95,Y,24,R,La Romana,Dominican Republic,1994-12-24T00:00:00,,,,,,,,bal,M,6,7,,50,Miguel Castro,Miguel Castro,"Castro, Miguel","Castro, Miguel","Castro, M","Castro, M",Miguel,"Castro, Miguel",Castro,,Angel,Villa Hermosa,,,Miguel,612434,1,P,mlb,pitching,2015-04-06T00:00:00,2017-04-07T00:00:00,Active,A,2019-04-17T00:00:00,BAL,bal,110,Baltimore Orioles,R,,205
96,Y,31,R,San Jose de los Llanos,Dominican Republic,1988-04-09T00:00:00,,,,,,,2018-03-27T00:00:00,oak,M,6,5,,67,Simon Castro,Simon Castro,"Castro, Simon","Castro, Simon","Castro, Si","Castro, Si",Simon,"Castro, Simon",Castro,Alfonseca,,,,,Simon,501563,1,P,mlb,pitching,2013-07-05T00:00:00,2018-01-10T00:00:00,NRI,NRI,2018-01-10T00:00:00,OAK,oak,133,Oakland Athletics,R,,230
97,Y,31,R,Maracaibo,Venezuela,1988-01-07T00:00:00,,,,,,,,mil,M,6,3,"Liceo Jesus Enriqux Lozaela, VEN",45,Jhoulys Chacin,Jhoulys Chacín,"Chacin, Jhoulys","Chacín, Jhoulys",Chacin,Chacín,Jhoulys,"Chacin, Jhoulys",Chacin,Molina,Jose,La Makina,,,Jhoulys,468504,1,P,mlb,pitching,2009-07-25T00:00:00,2017-12-21T00:00:00,10-day IL,D10,2019-07-25T00:00:00,MIL,mil,158,Milwaukee Brewers,R,@Jhoulys45,215
98,N,41,R,Anchorage,USA,1977-12-23T00:00:00,AK,,,,,,2008-06-26T00:00:00,hou,M,6,3,"Greeley, CO",30,Shawn Chacon,Shawn Chacon,"Chacon, Shawn","Chacon, Shawn",Chacon,Chacon,Shawn,"Chacon, Shawn",Chacon,,A.,,,,Shawn,276336,1,P,mlb,pitching,2001-04-29T00:00:00,2008-02-20T00:00:00,Released,RL,2008-02-20T00:00:00,HOU,hou,117,Houston Astros,R,,220
99,Y,29,R,Redlands,USA,1989-12-16T00:00:00,CA,,,,,,,chc,M,6,0,"Redlands East Valley, Redlands, CA",32,Tyler Chatwood,Tyler Chatwood,"Chatwood, Tyler","Chatwood, Tyler",Chatwood,Chatwood,Tyler,"Chatwood, Tyler",Chatwood,,Cole,Chatty,,,Tyler,543022,1,P,mlb,pitching,2011-04-11T00:00:00,2017-12-07T00:00:00,Active,A,2019-03-28T00:00:00,CHC,chn,112,Chicago Cubs,R,,185
100,N,47,R,Manila,Philippines,1972-05-01T00:00:00,,,,,,,2004-03-20T00:00:00,hou,M,6,2,"Forest Grove, OR",59,Bobby Chouinard,Bobby Chouinard,"Chouinard, Bobby","Chouinard, Bobby",Chouinard,Chouinard,Robert,"Chouinard, Bobby",Chouinard,,William,,,,Bobby,112257,1,P,mlb,pitching,1996-05-26T00:00:00,2004-02-09T00:00:00,Signed,MIN,2004-02-09T00:00:00,HOU,hou,117,Houston Astros,R,,195
101,N,44,L,Oneonta,USA,1975-03-31T00:00:00,NY,Siena,,,,,2001-11-01T00:00:00,col,M,6,0,"Oneonta, NY",50,Tim Christman,Tim Christman,"Christman, Tim","Christman, Tim",Christman,Christman,Timothy,"Christman, Tim",Christman,,A.,,,,Tim,276337,1,P,mlb,pitching,2001-04-21T00:00:00,2001-04-21T00:00:00,Free agent,FA,2001-04-21T00:00:00,COL,col,115,Colorado Rockies,L,,195
102,N,49,R,Pasadena,USA,1969-09-23T00:00:00,CA,Southern California,,,,,2007-10-29T00:00:00,ari,M,6,1,"Providence, Burbank, CA",9,Jeff Cirillo,Jeff Cirillo,"Cirillo, Jeff","Cirillo, Jeff",Cirillo,Cirillo,Jeffrey,"Cirillo, Jeff",Cirillo,,Howard,,,,Jeff,112297,5,3B,mlb,hitting,1994-05-11T00:00:00,2007-08-04T00:00:00,Free agent,FA,2007-08-04T00:00:00,ARI,ari,109,Arizona Diamondbacks,R,,205
103,N,56,R,Crockett,USA,1963-08-10T00:00:00,TX,Lamar,,,,,1995-12-31T00:00:00,min,M,6,4,"Crockett, TX",,Jerald Clark,Jerald Clark,"Clark, Jerald","Clark, Jerald",Clark,Clark,Jerald,"Clark, Jerald",Clark,,Dwayne,,,,Jerald,112330,7,LF,mlb,hitting,1988-09-19T00:00:00,1995-01-01T00:00:00,Active,A,1995-01-01T00:00:00,MIN,min,142,Minnesota Twins,R,,200
104,N,38,R,San Diego,USA,1981-03-18T00:00:00,CA,South Florida State College,,,,,2008-03-30T00:00:00,col,M,6,8,"H B. Plant, Tampa, FL",99,Darren Clarke,Darren Clarke,"Clarke, Darren","Clarke, Darren",Clarke,Clarke,Darren,"Clarke, Darren",Clarke,,Lawrence,,,,Darren,457489,1,P,mlb,pitching,2007-05-18T00:00:00,2006-11-20T00:00:00,NRI,NRI,2007-11-01T00:00:00,COL,col,115,Colorado Rockies,R,,235
105,N,49,R,Burbank,USA,1970-01-02T00:00:00,CA,,,,,,2007-11-07T00:00:00,bos,M,6,0,"St. Bernard, Playa del Rey, CA",11,Royce Clayton,Royce Clayton,"Clayton, Royce","Clayton, Royce",Clayton,Clayton,Royce,"Clayton, Royce",Clayton,,Spencer,,,,Royce,112381,6,SS,mlb,hitting,1991-09-20T00:00:00,2007-10-03T00:00:00,Free agent,FA,2007-10-03T00:00:00,BOS,bos,111,Boston Red Sox,R,,200
106,N,43,R,Santurce,Puerto Rico,1975-12-15T00:00:00,,,,,,,2000-10-15T00:00:00,ana,M,5,11,"Colegio Eugenio Maria de Hostos, San Juan, PR",22,Edgard Clemente,Edgard Clemente,"Clemente, Edgard","Clemente, Edgard",Clemente,Clemente,Edgard,"Clemente, Edgard",Clemente,Velazquez,Alexis,,,,Edgard,136762,9,RF,mlb,hitting,1998-09-10T00:00:00,2000-04-03T00:00:00,Free agent,FA,2000-04-03T00:00:00,LAA,ana,108,Los Angeles Angels,R,,190
107,N,39,S,Beech Grove,USA,1980-01-15T00:00:00,IN,,,,,,2011-03-31T00:00:00,la,M,5,10,"Alexandria Monroe, Alexandria, IN",77,JD Closser,JD Closser,"Closser, JD","Closser, JD",Closser,Closser,JD,"Closser, JD",Closser,,,,,,JD,408038,2,C,mlb,hitting,2004-06-30T00:00:00,2011-01-26T00:00:00,NRI,NRI,2011-01-26T00:00:00,LAD,lan,119,Los Angeles Dodgers,R,,205
108,N,56,R,Kansas City,USA,1962-12-05T00:00:00,KS,Tennessee,,,,,1996-12-31T00:00:00,col,M,6,2,"Parkwood, Joplin, MO",,Alan Cockrell,Alan Cockrell,"Cockrell, Alan","Cockrell, Alan",Cockrell,Cockrell,Atlee,"Cockrell, Alan",Cockrell,,Alan,,,,Alan,112439,9,RF,mlb,hitting,1996-09-07T00:00:00,1996-01-01T00:00:00,Active,A,1996-01-01T00:00:00,COL,col,115,Colorado Rockies,R,,210
109,N,50,R,Fontana,USA,1969-07-26T00:00:00,CA,,,,,,2004-11-01T00:00:00,ari,M,6,0,"Fontana, CA",35,Greg Colbrunn,Greg Colbrunn,"Colbrunn, Greg","Colbrunn, Greg",Colbrunn,Colbrunn,Gregory,"Colbrunn, Greg",Colbrunn,,Joseph,,,,Greg,112461,3,1B,mlb,hitting,1992-07-09T00:00:00,2004-04-06T00:00:00,Free agent,FA,2004-04-06T00:00:00,ARI,ari,109,Arizona Diamondbacks,R,,215
110,N,54,L,Fayetteville,USA,1965-08-17T00:00:00,NC,"State College of Florida, Manatee-Sarasota",,,,,1996-12-31T00:00:00,bos,M,6,0,,,Alex Cole,Alex Cole,"Cole, Alex","Cole, Alex",Cole,Cole,Alexander,"Cole, Alex",Cole,,,,,,Alex,112464,8,CF,mlb,hitting,1990-07-27T00:00:00,1996-01-01T00:00:00,Active,A,1996-01-01T00:00:00,BOS,bos,111,Boston Red Sox,L,,170
